DATA;DESCRIÇÃO BRUTA;VALOR;CATEGORIA;SubCategoria;PAGAMENTO;MÊS; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
#REF!;Lilou F Modas - Parcela 2/2;"R$ 70,00";CONFORTO;ROUPAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Kaciquetxtilea;"R$ 24,39";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Jp Freire Maraka Expre;"R$ 14,35";PRAZERES;RESTAURANTE;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Joao e Joao;"R$ 30,54";CONFORTO;RESTAURANTE: DIA A DIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Htm*Acjejum - Parcela 4/12;"R$ 39,62";CONHECIMENTO;EDUCAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Google One;"R$ 79,90";CUSTOS FIXOS;FERRAMENTAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Gda Mini Mercado Ponta;"R$ 30,02";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;G.M.A.P Supermercados;"R$ 119,26";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Figueiredo Aranha Clin - Parcela 10/12;"R$ 18,50";CUSTOS FIXOS;SAUDE: EXAMES;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn *Sonyplaystatn;"R$ 5,02";PRAZERES;LAZER;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn *Sonyplaystatn;"R$ 53,10";PRAZERES;LAZER;CARTÃO DE CREDITO;SETEMBRO;;ROTINA;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio;"R$ 75,37";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio;"R$ 74,55";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio - Parcela 1/3;"R$ 47,43";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Doce Brigaderia;"R$ 34,00";CONFORTO;RESTAURANTE: CAFETERIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Coxinha No Copo;"R$ 15,00";PRAZERES;RESTAURANTE;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Conta Vivo;"R$ 57,27";CUSTOS FIXOS;TELEFONE;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Citycol;"R$ 22,99";CONFORTO;ROUPAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cheff Gourmet;"R$ 33,70";CONFORTO;RESTAURANTE: DIA A DIA;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Centrocell Informati - Parcela 2/3;"R$ 73,30";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cencosud Brasil Comerc;"R$ 16,63";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cencosud Brasil Comerc;"R$ 86,21";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cencosud Brasil Comerc;"R$ 117,51";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Cea Nit 560 Ecpc - Parcela 2/3;"R$ 65,32";CONFORTO;ROUPAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Betterpb - Parcela 1/3;"R$ 41,45";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Apple.Com/Bill3;"R$ 14,90";CUSTOS FIXOS;FERRAMENTAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Apple.Com/Bill;"R$ 35,00";CUSTOS FIXOS;FERRAMENTAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Amazonprimebr2;"R$ 19,90";PRAZERES;LAZER;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Amazonprimebr;"R$ 19,90";PRAZERES;LAZER;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;50475484fabianade;"R$ 69,90";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;215 - Rj Niteroi Plaza - Parcela 2/2;"R$ 49,95";CONFORTO;ROUPAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;215 - Rj Niteroi Plaza - Parcela 2/3;"R$ 39,96";CONFORTO;ROUPAS;CARTÃO DE CREDITO;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;MARICÁ GARDEN;"R$ 3.000,00";METAS;CASAMENTO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Internet;"R$ 120,00";CUSTOS FIXOS;HABITAÇÃO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Endócrino;"R$ 500,00";PRAZERES;SAUDE: CONSULTAS;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 510,00";METAS;CASAMENTO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Dízimo;"R$ 2.100,00";CUSTOS FIXOS;DÍZIMO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Compras Thiago;"R$ 600,00";CUSTOS FIXOS;HABITAÇÃO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Appai;"R$ 310,00";CUSTOS FIXOS;SAUDE: ASSINATURA;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Terapia;"R$ 350,00";CUSTOS FIXOS;SAUDE: CONSULTAS;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;PG *YOU YOUROBERT 08/12;"R$ 155,18";CONHECIMENTO;EDUCAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;MP*13PRODUTOS 10/10;"R$ 76,52";METAS;OBRAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;MP*13PRODUTOS 10/10;"R$ 578,05";PRAZERES;LAZER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;DELL 10/12;"R$ 493,25";PRAZERES;LAZER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Celular;"R$ 120,00";CUSTOS FIXOS;TELEFONE;PIX;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;CC PÃO DE AÇÚCAR;"R$ 238,66";CATEGORIZAR;CARTÃO DE CREDITO;PIX;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;CC PÃO DE AÇÚCAR;"R$ 238,66";CATEGORIZAR;CARTÃO DE CREDITO;PIX;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Energia;"R$ 200,00";CUSTOS FIXOS;HABITAÇÃO;PIX;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Www_contabo_com;"R$ 85,38";CONFORTO;FERRAMENTAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber Uber *Trip Help.U;"R$ 15,90";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 4,80";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 5,57";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 5,86";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,41";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,42";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,48";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,53";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 6,93";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 8,97";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 8,98";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 10,98";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 12,98";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 14,97";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 16,94";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 17,99";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic;"R$ 239,48";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pp *Gk Semijoia - Parcela 6/6;"R$ 84,77";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pharmactive Farmacia - Parcela 1/3;"R$ 174,00";PRAZERES;SAUDE: MANIPULAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Ton Ton.Com.Br - Parcela 6/12;"R$ 26,30";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pag*Tvexpress - Parcela 9/12;"R$ 21,58";PRAZERES;LAZER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;IOF de "Www_contabo_com";"R$ 3,73";CONFORTO;TAXAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;G.M.A.P Supermercados;"R$ 353,75";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Figueiredo Aranha Clin - Parcela 6/10;"R$ 25,20";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Distribuidora de Racoe - Parcela 3/6;"R$ 40,09";PRAZERES;ANIMAIS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Casas Bahia - Parcela 1/2;"R$ 128,69";CUSTOS FIXOS;HABITAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Amazon Aws Servicos Br;"R$ 45,44";CUSTOS FIXOS;FERRAMENTAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 2,13";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Uber *Uber *Trip;"R$ 96,99";CONFORTO;TRANSPORTE: UBER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Tenisrace;"R$ 18,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica;"R$ 170,78";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Sup Princesa Marica;"R$ 192,60";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic;"R$ 69,54";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Sprezunic;"R$ 76,34";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;South - Parcela 3/3;"R$ 49,99";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Lilicacosmetic;"R$ 44,90";CONFORTO;ESTÉTICA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Jobeatelie - Parcela 2/2;"R$ 40,90";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Jobeatelie - Parcela 2/7;"R$ 64,37";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Basegeek - Parcela 1/4;"R$ 78,06";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Shopee *Azhomepanodepr - Parcela 1/3;"R$ 77,85";CUSTOS FIXOS;FERRAMENTAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Riopar Participacoes;"R$ 20,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Real Farma;"R$ 31,95";PRAZERES;SAUDE: MANIPULAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pp *Oh My Gold - Parcela 4/6;"R$ 113,45";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pp *Oh My Gold - Parcela 6/6;"R$ 100,98";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pp *Oh My Gold - Parcela 8/10;"R$ 60,45";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Portal das Flores - Parcela 1/2;"R$ 110,00";CUSTOS FIXOS;HABITAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pizzaria do Oliver S;"R$ 85,19";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pilares de Marica Supe;"R$ 56,33";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Ton Patrick Semi;"R$ 22,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;JUNHO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;JULHO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;AGOSTO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Parc=103mister Monaco M;"-R$ 0,02";PRAZERES;ANIMAIS;CC ITAU PLAT;JANEIRO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;NOVEMBRO;;;;;;;;;;;;;;;;;;
#REF!;TOTALPASS;"R$ 240,00";CUSTOS FIXOS;SAUDE: ASSINATURA;;DEZEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Nuvem Lizbijoux - Parcela 3/3;"R$ 79,44";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Juliana Santana - Parcela 1/3;"R$ 76,59";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pg *Beleza Na Web Ma - Parcela 3/7;"R$ 52,30";METAS;LOJA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Perola Icarai;"R$ 57,26";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pb*Bold Snacks - Parcela 4/11;"R$ 20,70";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Paraiso Tropical;"R$ 6,99";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Paraiso Tropical;"R$ 7,00";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Pag*Studiomatheus - Parcela 3/4;"R$ 187,50";CONFORTO;ESTÉTICA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Ocean Farma;"R$ 32,83";PRAZERES;SAUDE: MANIPULAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Nord Pizzaburger;"R$ 62,60";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;New Light - Parcela 2/2;"R$ 68,97";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;New Light;"R$ 39,99";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Vivo;"R$ 40,00";CUSTOS FIXOS;TELEFONE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Vivo;"R$ 40,00";CUSTOS FIXOS;TELEFONE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Nanabilita;"R$ 68,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 0,00";METAS;CASAMENTO;PIX;JULHO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 0,00";METAS;CASAMENTO;PIX;AGOSTO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Mariacereja - Parcela 4/6;"R$ 167,60";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Lurilar;"R$ 52,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mp *Betterpbcomerciov - Parcela 4/4;"R$ 30,90";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mja;"R$ 25,51";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mercadolivre*3produto - Parcela 6/10;"R$ 58,14";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Mary e Mary Jolumar;"R$ 77,19";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 0,00";METAS;CASAMENTO;PIX;SETEMBRO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 0,00";METAS;CASAMENTO;PIX;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;MARIA FOTOS;"R$ 0,00";METAS;CASAMENTO;PIX;NOVEMBRO;;;;;;;;;;;;;;;;;;
#REF!;Magalu Com*Listasmagal - Parcela 6/6;"R$ 67,65";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Luiz Henrique Barbosa - Parcela 2/3;"R$ 69,96";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Lojas Renner S.A. - Parcela 3/3;"R$ 80,43";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Lojas Renner S.A. - Parcela 2/2;"R$ 55,40";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Loja Vidaecor Com - Parcela 5/10;"R$ 21,98";CONFORTO;ROUPAS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Lady Day;"R$ 26,40";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Jadeteixeirasa;"R$ 18,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Ifd*Cencosud Brasil Co;"R$ 92,38";CUSTOS FIXOS;ALIMENTAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Htm*Aryane Stein - Parcela 1/2;"R$ 62,56";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Htm*Acjejum - Parcela 5/12;"R$ 39,62";CONHECIMENTO;EDUCAÇÃO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Franciscoelisario;"R$ 24,33";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Fome Zero Lanches;"R$ 61,90";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Fome Zero Lanches;"R$ 61,90";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Fome Zero Lanches;"R$ 61,90";PRAZERES;RESTAURANTE: LANCHE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Fmracoes;"R$ 79,90";PRAZERES;ANIMAIS;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Figueiredo Aranha Clin - Parcela 11/12;"R$ 18,50";CUSTOS FIXOS;SAUDE: EXAMES;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn *Sonyplaystatn;"R$ 5,02";PRAZERES;LAZER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Ebn *Sonyplaystatn;"R$ 53,10";PRAZERES;LAZER;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogarias Pacheco;"R$ 39,96";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio;"R$ 15,98";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio - Parcela 1/4;"R$ 50,34";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Tamoio - Parcela 2/3;"R$ 47,41";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Drogaria Nossa Senho;"R$ 22,98";CUSTOS FIXOS;SAUDE: FARMÁCIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Doce Brigaderia;"R$ 37,00";CONFORTO;RESTAURANTE: CAFETERIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Credpay*38 - Amigao de;"R$ 67,97";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Conta Vivo;"R$ 57,31";CUSTOS FIXOS;TELEFONE;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Comercio de Produtos;"R$ 50,00";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Cheff Gourmet;"R$ 40,62";CONFORTO;RESTAURANTE: DIA A DIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Cheff Gourmet;"R$ 40,11";CONFORTO;RESTAURANTE: DIA A DIA;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
#REF!;Centrocell Informati - Parcela 3/3;"R$ 73,30";CATEGORIZAR;DESCONHECIDO;CARTÃO DE CREDITO;OUTUBRO;;;;;;;;;;;;;;;;;;
